IDEmpresa,Variable,ProbabilidadEmision
288,NO2,0.32000000000000006
288,NOX,0.3733333333333333
288,PM10,0.5066666666666666
288,PM2.5,0.42666666666666664
288,SO2,0.3733333333333333
289,CO,0.34666666666666673
289,NO,0.34666666666666673
289,NO2,0.34666666666666673
289,NOX,0.4044444444444444
289,PM10,0.5488888888888889
289,PM2.5,0.46222222222222226
289,SO2,0.4044444444444444
290,CO,0.32000000000000006
290,NO,0.32000000000000006
290,NO2,0.32000000000000006
290,NOX,0.3733333333333333
290,PM10,0.5066666666666666
290,PM2.5,0.42666666666666664
290,SO2,0.3733333333333333
291,CO,0.37333333333333335
291,NO,0.37333333333333335
291,NO2,0.37333333333333335
291,NOX,0.4355555555555555
291,PM10,0.591111111111111
291,PM2.5,0.4977777777777777
291,SO2,0.4355555555555555
292,CO,0.37333333333333335
292,NO,0.37333333333333335
292,NO2,0.37333333333333335
292,NOX,0.4355555555555555
292,PM10,0.591111111111111
292,PM2.5,0.4977777777777777
292,SO2,0.4355555555555555
293,CO,0.32000000000000006
293,NO,0.32000000000000006
293,NO2,0.32000000000000006
293,NOX,0.3733333333333333
293,PM10,0.5066666666666666
293,PM2.5,0.42666666666666664
293,SO2,0.3733333333333333
294,CO,0.32000000000000006
294,NO,0.32000000000000006
294,NO2,0.32000000000000006
294,NOX,0.3733333333333333
294,PM10,0.5066666666666666
294,PM2.5,0.42666666666666664
294,SO2,0.3733333333333333
295,CO,0.34666666666666673
295,NO,0.34666666666666673
295,NO2,0.34666666666666673
295,NOX,0.4044444444444444
295,PM10,0.5488888888888889
295,PM2.5,0.46222222222222226
295,SO2,0.4044444444444444
296,CO,0.34666666666666673
296,NO,0.34666666666666673
296,NO2,0.34666666666666673
296,NOX,0.4044444444444444
296,PM10,0.5488888888888889
296,PM2.5,0.46222222222222226
296,SO2,0.4044444444444444
297,CO,0.32000000000000006
297,NO,0.32000000000000006
297,NO2,0.32000000000000006
297,NOX,0.3733333333333333
297,PM10,0.5066666666666666
297,PM2.5,0.42666666666666664
297,SO2,0.3733333333333333
298,CO,0.34666666666666673
298,NO,0.34666666666666673
298,NO2,0.34666666666666673
298,NOX,0.4044444444444444
298,PM10,0.5488888888888889
298,PM2.5,0.46222222222222226
298,SO2,0.4044444444444444
299,CO,0.37333333333333335
299,NO,0.37333333333333335
299,NO2,0.37333333333333335
299,NOX,0.4355555555555555
299,PM10,0.591111111111111
299,PM2.5,0.4977777777777777
299,SO2,0.4355555555555555
300,CO,0.34666666666666673
300,NO,0.34666666666666673
300,NO2,0.34666666666666673
300,NOX,0.4044444444444444
300,PM10,0.5488888888888889
300,PM2.5,0.46222222222222226
300,SO2,0.4044444444444444
301,CO,0.37333333333333335
301,NO,0.37333333333333335
301,NO2,0.37333333333333335
301,NOX,0.4355555555555555
301,PM10,0.591111111111111
301,PM2.5,0.4977777777777777
301,SO2,0.4355555555555555
302,CO,0.34666666666666673
302,NO,0.34666666666666673
302,NO2,0.34666666666666673
302,NOX,0.4044444444444444
302,PM10,0.5488888888888889
302,PM2.5,0.46222222222222226
302,SO2,0.4044444444444444
303,CO,0.32000000000000006
303,NO,0.32000000000000006
303,NO2,0.32000000000000006
303,NOX,0.3733333333333333
303,PM10,0.5066666666666666
303,PM2.5,0.42666666666666664
303,SO2,0.3733333333333333
304,CO,0.32000000000000006
304,NO,0.32000000000000006
304,NO2,0.32000000000000006
304,NOX,0.3733333333333333
304,PM10,0.5066666666666666
304,PM2.5,0.42666666666666664
304,SO2,0.3733333333333333
305,CO,0.32000000000000006
305,NO,0.32000000000000006
305,NO2,0.32000000000000006
305,NOX,0.3733333333333333
305,PM10,0.5066666666666666
305,PM2.5,0.42666666666666664
305,SO2,0.3733333333333333
306,CO,0.32000000000000006
306,NO,0.32000000000000006
306,NO2,0.32000000000000006
306,NOX,0.3733333333333333
306,PM10,0.5066666666666666
306,PM2.5,0.42666666666666664
306,SO2,0.3733333333333333
307,CO,0.34666666666666673
307,NO,0.34666666666666673
307,NO2,0.34666666666666673
307,NOX,0.4044444444444444
307,PM10,0.5488888888888889
307,PM2.5,0.46222222222222226
307,SO2,0.4044444444444444
308,CO,0.34666666666666673
308,NO,0.34666666666666673
308,NO2,0.34666666666666673
308,NOX,0.4044444444444444
308,PM10,0.5488888888888889
308,PM2.5,0.46222222222222226
308,SO2,0.4044444444444444
309,CO,0.34666666666666673
309,NO,0.34666666666666673
309,NO2,0.34666666666666673
309,NOX,0.4044444444444444
309,PM10,0.5488888888888889
309,PM2.5,0.46222222222222226
309,SO2,0.4044444444444444
310,CO,0.34666666666666673
310,NO,0.34666666666666673
310,NO2,0.34666666666666673
310,NOX,0.4044444444444444
310,PM10,0.5488888888888889
310,PM2.5,0.46222222222222226
310,SO2,0.4044444444444444
311,CO,0.37333333333333335
311,NO,0.37333333333333335
311,NO2,0.37333333333333335
311,NOX,0.4355555555555555
311,PM10,0.591111111111111
311,PM2.5,0.4977777777777777
311,SO2,0.4355555555555555
312,CO,0.37333333333333335
312,NO,0.37333333333333335
312,NO2,0.37333333333333335
312,NOX,0.4355555555555555
312,PM10,0.591111111111111
312,PM2.5,0.4977777777777777
312,SO2,0.4355555555555555
313,CO,0.37333333333333335
313,NO,0.37333333333333335
313,NO2,0.37333333333333335
313,NOX,0.4355555555555555
313,PM10,0.591111111111111
313,PM2.5,0.4977777777777777
313,SO2,0.4355555555555555
314,CO,0.34666666666666673
314,NO,0.34666666666666673
314,NO2,0.34666666666666673
314,NOX,0.4044444444444444
314,PM10,0.5488888888888889
314,PM2.5,0.46222222222222226
314,SO2,0.4044444444444444
315,CO,0.34666666666666673
315,NO,0.34666666666666673
315,NO2,0.34666666666666673
315,NOX,0.4044444444444444
315,PM10,0.5488888888888889
315,PM2.5,0.46222222222222226
315,SO2,0.4044444444444444
316,CO,0.32000000000000006
316,NO,0.32000000000000006
316,NO2,0.32000000000000006
316,NOX,0.3733333333333333
316,PM10,0.5066666666666666
316,PM2.5,0.42666666666666664
316,SO2,0.3733333333333333
317,CO,0.32000000000000006
317,NO,0.32000000000000006
317,NO2,0.32000000000000006
317,NOX,0.3733333333333333
317,PM10,0.5066666666666666
317,PM2.5,0.42666666666666664
317,SO2,0.3733333333333333
318,CO,0.32000000000000006
318,NO,0.32000000000000006
318,NO2,0.32000000000000006
318,NOX,0.3733333333333333
318,PM10,0.5066666666666666
318,PM2.5,0.42666666666666664
318,SO2,0.3733333333333333
319,CO,0.37333333333333335
319,NO,0.37333333333333335
319,NO2,0.37333333333333335
319,NOX,0.4355555555555555
319,PM10,0.591111111111111
319,PM2.5,0.4977777777777777
319,SO2,0.4355555555555555
320,CO,0.32000000000000006
320,NO,0.32000000000000006
320,NO2,0.32000000000000006
320,NOX,0.3733333333333333
320,PM10,0.5066666666666666
320,PM2.5,0.42666666666666664
320,SO2,0.3733333333333333
321,CO,0.32000000000000006
321,NO,0.32000000000000006
321,NO2,0.32000000000000006
321,NOX,0.3733333333333333
321,PM10,0.5066666666666666
321,PM2.5,0.42666666666666664
321,SO2,0.3733333333333333
322,CO,0.32000000000000006
322,NO,0.32000000000000006
322,NO2,0.32000000000000006
322,NOX,0.3733333333333333
322,PM10,0.5066666666666666
322,PM2.5,0.42666666666666664
322,SO2,0.3733333333333333
323,CO,0.34666666666666673
323,NO,0.34666666666666673
323,NO2,0.34666666666666673
323,NOX,0.4044444444444444
323,PM10,0.5488888888888889
323,PM2.5,0.46222222222222226
323,SO2,0.4044444444444444
324,CO,0.34666666666666673
324,NO,0.34666666666666673
324,NO2,0.34666666666666673
324,NOX,0.4044444444444444
324,PM10,0.5488888888888889
324,PM2.5,0.46222222222222226
324,SO2,0.4044444444444444
325,CO,0.32000000000000006
325,NO,0.32000000000000006
325,NO2,0.32000000000000006
325,NOX,0.3733333333333333
325,PM10,0.5066666666666666
325,PM2.5,0.42666666666666664
325,SO2,0.3733333333333333
326,CO,0.34666666666666673
326,NO,0.34666666666666673
326,NO2,0.34666666666666673
326,NOX,0.4044444444444444
326,PM10,0.5488888888888889
326,PM2.5,0.46222222222222226
326,SO2,0.4044444444444444
327,CO,0.32000000000000006
327,NO,0.32000000000000006
327,NO2,0.32000000000000006
327,NOX,0.3733333333333333
327,PM10,0.5066666666666666
327,PM2.5,0.42666666666666664
327,SO2,0.3733333333333333
328,CO,0.37333333333333335
328,NO,0.37333333333333335
328,NO2,0.37333333333333335
328,NOX,0.4355555555555555
328,PM10,0.591111111111111
328,PM2.5,0.4977777777777777
328,SO2,0.4355555555555555
329,CO,0.37333333333333335
329,NO,0.37333333333333335
329,NO2,0.37333333333333335
329,NOX,0.4355555555555555
329,PM10,0.591111111111111
329,PM2.5,0.4977777777777777
329,SO2,0.4355555555555555
330,CO,0.37333333333333335
330,NO,0.37333333333333335
330,NO2,0.37333333333333335
330,NOX,0.4355555555555555
330,PM10,0.591111111111111
330,PM2.5,0.4977777777777777
330,SO2,0.4355555555555555
331,CO,0.37333333333333335
331,NO,0.37333333333333335
331,NO2,0.37333333333333335
331,NOX,0.4355555555555555
331,PM10,0.591111111111111
331,PM2.5,0.4977777777777777
331,SO2,0.4355555555555555
332,CO,0.34666666666666673
332,NO,0.34666666666666673
332,NO2,0.34666666666666673
332,NOX,0.4044444444444444
332,PM10,0.5488888888888889
332,PM2.5,0.46222222222222226
332,SO2,0.4044444444444444
333,CO,0.34666666666666673
333,NO,0.34666666666666673
333,NO2,0.34666666666666673
333,NOX,0.4044444444444444
333,PM10,0.5488888888888889
333,PM2.5,0.46222222222222226
333,SO2,0.4044444444444444
334,CO,0.37333333333333335
334,NO,0.37333333333333335
334,NO2,0.37333333333333335
334,NOX,0.4355555555555555
334,PM10,0.591111111111111
334,PM2.5,0.4977777777777777
334,SO2,0.4355555555555555
335,CO,0.32000000000000006
335,NO,0.32000000000000006
335,NO2,0.32000000000000006
335,NOX,0.3733333333333333
335,PM10,0.5066666666666666
335,PM2.5,0.42666666666666664
335,SO2,0.3733333333333333
336,CO,0.32000000000000006
336,NO,0.32000000000000006
336,NO2,0.32000000000000006
336,NOX,0.3733333333333333
336,PM10,0.5066666666666666
336,PM2.5,0.42666666666666664
336,SO2,0.3733333333333333
337,CO,0.32000000000000006
337,NO,0.32000000000000006
337,NO2,0.32000000000000006
337,NOX,0.3733333333333333
337,PM10,0.5066666666666666
337,PM2.5,0.42666666666666664
337,SO2,0.3733333333333333
338,CO,0.37333333333333335
338,NO,0.37333333333333335
338,NO2,0.37333333333333335
338,NOX,0.4355555555555555
338,PM10,0.591111111111111
338,PM2.5,0.4977777777777777
338,SO2,0.4355555555555555
339,CO,0.34666666666666673
339,NO,0.34666666666666673
339,NO2,0.34666666666666673
339,NOX,0.4044444444444444
339,PM10,0.5488888888888889
339,PM2.5,0.46222222222222226
339,SO2,0.4044444444444444
340,CO,0.37333333333333335
340,NO,0.37333333333333335
340,NO2,0.37333333333333335
340,NOX,0.4355555555555555
340,PM10,0.591111111111111
340,PM2.5,0.4977777777777777
340,SO2,0.4355555555555555
341,CO,0.37333333333333335
341,NO,0.37333333333333335
341,NO2,0.37333333333333335
341,NOX,0.4355555555555555
341,PM10,0.591111111111111
341,PM2.5,0.4977777777777777
341,SO2,0.4355555555555555
342,CO,0.34666666666666673
342,NO,0.34666666666666673
342,NO2,0.34666666666666673
342,NOX,0.4044444444444444
342,PM10,0.5488888888888889
342,PM2.5,0.46222222222222226
342,SO2,0.4044444444444444
343,CO,0.34666666666666673
343,NO,0.34666666666666673
343,NO2,0.34666666666666673
343,NOX,0.4044444444444444
343,PM10,0.5488888888888889
343,PM2.5,0.46222222222222226
343,SO2,0.4044444444444444
344,CO,0.37333333333333335
344,NO,0.37333333333333335
344,NO2,0.37333333333333335
344,NOX,0.4355555555555555
344,PM10,0.591111111111111
344,PM2.5,0.4977777777777777
344,SO2,0.4355555555555555
345,CO,0.34666666666666673
345,NO,0.34666666666666673
345,NO2,0.34666666666666673
345,NOX,0.4044444444444444
345,PM10,0.5488888888888889
345,PM2.5,0.46222222222222226
345,SO2,0.4044444444444444
346,CO,0.34666666666666673
346,NO,0.34666666666666673
346,NO2,0.34666666666666673
346,NOX,0.4044444444444444
346,PM10,0.5488888888888889
346,PM2.5,0.46222222222222226
346,SO2,0.4044444444444444
347,CO,0.37333333333333335
347,NO,0.37333333333333335
347,NO2,0.37333333333333335
347,NOX,0.4355555555555555
347,PM10,0.591111111111111
347,PM2.5,0.4977777777777777
347,SO2,0.4355555555555555
348,CO,0.32000000000000006
348,NO,0.32000000000000006
348,NO2,0.32000000000000006
348,NOX,0.3733333333333333
348,PM10,0.5066666666666666
348,PM2.5,0.42666666666666664
348,SO2,0.3733333333333333
349,CO,0.34666666666666673
349,NO,0.34666666666666673
349,NO2,0.34666666666666673
349,NOX,0.4044444444444444
349,PM10,0.5488888888888889
349,PM2.5,0.46222222222222226
349,SO2,0.4044444444444444
350,CO,0.34666666666666673
350,NO,0.34666666666666673
350,NO2,0.34666666666666673
350,NOX,0.4044444444444444
350,PM10,0.5488888888888889
350,PM2.5,0.46222222222222226
350,SO2,0.4044444444444444
351,CO,0.32000000000000006
351,NO,0.32000000000000006
351,NO2,0.32000000000000006
351,NOX,0.3733333333333333
351,PM10,0.5066666666666666
351,PM2.5,0.42666666666666664
351,SO2,0.3733333333333333
352,CO,0.34666666666666673
352,NO,0.34666666666666673
352,NO2,0.34666666666666673
352,NOX,0.4044444444444444
352,PM10,0.5488888888888889
352,PM2.5,0.46222222222222226
352,SO2,0.4044444444444444
353,CO,0.32000000000000006
353,NO,0.32000000000000006
353,NO2,0.32000000000000006
353,NOX,0.3733333333333333
353,PM10,0.5066666666666666
353,PM2.5,0.42666666666666664
353,SO2,0.3733333333333333
354,CO,0.32000000000000006
354,NO,0.32000000000000006
354,NO2,0.32000000000000006
354,NOX,0.3733333333333333
354,PM10,0.5066666666666666
354,PM2.5,0.42666666666666664
354,SO2,0.3733333333333333
355,CO,0.32000000000000006
355,NO,0.32000000000000006
355,NO2,0.32000000000000006
355,NOX,0.3733333333333333
355,PM10,0.5066666666666666
355,PM2.5,0.42666666666666664
355,SO2,0.3733333333333333
356,CO,0.32000000000000006
356,NO,0.32000000000000006
356,NO2,0.32000000000000006
356,NOX,0.3733333333333333
356,PM10,0.5066666666666666
356,PM2.5,0.42666666666666664
356,SO2,0.3733333333333333
357,CO,0.37333333333333335
357,NO,0.37333333333333335
357,NO2,0.37333333333333335
357,NOX,0.4355555555555555
357,PM10,0.591111111111111
357,PM2.5,0.4977777777777777
357,SO2,0.4355555555555555
358,CO,0.34666666666666673
358,NO,0.34666666666666673
358,NO2,0.34666666666666673
358,NOX,0.4044444444444444
358,PM10,0.5488888888888889
358,PM2.5,0.46222222222222226
358,SO2,0.4044444444444444
359,CO,0.34666666666666673
359,NO,0.34666666666666673
359,NO2,0.34666666666666673
359,NOX,0.4044444444444444
359,PM10,0.5488888888888889
359,PM2.5,0.46222222222222226
359,SO2,0.4044444444444444
360,CO,0.32000000000000006
360,NO,0.32000000000000006
360,NO2,0.32000000000000006
360,NOX,0.3733333333333333
360,PM10,0.5066666666666666
360,PM2.5,0.42666666666666664
360,SO2,0.3733333333333333
361,CO,0.32000000000000006
361,NO,0.32000000000000006
361,NO2,0.32000000000000006
361,NOX,0.3733333333333333
361,PM10,0.5066666666666666
361,PM2.5,0.42666666666666664
361,SO2,0.3733333333333333
362,CO,0.34666666666666673
362,NO,0.34666666666666673
362,NO2,0.34666666666666673
362,NOX,0.4044444444444444
362,PM10,0.5488888888888889
362,PM2.5,0.46222222222222226
362,SO2,0.4044444444444444
363,CO,0.34666666666666673
363,NO,0.34666666666666673
363,NO2,0.34666666666666673
363,NOX,0.4044444444444444
363,PM10,0.5488888888888889
363,PM2.5,0.46222222222222226
363,SO2,0.4044444444444444
364,CO,0.32000000000000006
364,NO,0.32000000000000006
364,NO2,0.32000000000000006
364,NOX,0.3733333333333333
364,PM10,0.5066666666666666
364,PM2.5,0.42666666666666664
364,SO2,0.3733333333333333
365,CO,0.32000000000000006
365,NO,0.32000000000000006
365,NO2,0.32000000000000006
365,NOX,0.3733333333333333
365,PM10,0.5066666666666666
365,PM2.5,0.42666666666666664
365,SO2,0.3733333333333333
366,CO,0.37333333333333335
366,NO,0.37333333333333335
366,NO2,0.37333333333333335
366,NOX,0.4355555555555555
366,PM10,0.591111111111111
366,PM2.5,0.4977777777777777
366,SO2,0.4355555555555555
367,CO,0.37333333333333335
367,NO,0.37333333333333335
367,NO2,0.37333333333333335
367,NOX,0.4355555555555555
367,PM10,0.591111111111111
367,PM2.5,0.4977777777777777
367,SO2,0.4355555555555555
368,CO,0.32000000000000006
368,NO,0.32000000000000006
368,NO2,0.32000000000000006
368,NOX,0.3733333333333333
368,PM10,0.5066666666666666
368,PM2.5,0.42666666666666664
368,SO2,0.3733333333333333
369,CO,0.32000000000000006
369,NO,0.32000000000000006
369,NO2,0.32000000000000006
369,NOX,0.3733333333333333
369,PM10,0.5066666666666666
369,PM2.5,0.42666666666666664
369,SO2,0.3733333333333333
370,CO,0.32000000000000006
370,NO,0.32000000000000006
370,NO2,0.32000000000000006
370,NOX,0.3733333333333333
370,PM10,0.5066666666666666
370,PM2.5,0.42666666666666664
370,SO2,0.3733333333333333
371,CO,0.32000000000000006
371,NO,0.32000000000000006
371,NO2,0.32000000000000006
371,NOX,0.3733333333333333
371,PM10,0.5066666666666666
371,PM2.5,0.42666666666666664
371,SO2,0.3733333333333333
372,CO,0.37333333333333335
372,NO,0.37333333333333335
372,NO2,0.37333333333333335
372,NOX,0.4355555555555555
372,PM10,0.591111111111111
372,PM2.5,0.4977777777777777
372,SO2,0.4355555555555555
373,CO,0.32000000000000006
373,NO,0.32000000000000006
373,NO2,0.32000000000000006
373,NOX,0.3733333333333333
373,PM10,0.5066666666666666
373,PM2.5,0.42666666666666664
373,SO2,0.3733333333333333
374,CO,0.32000000000000006
374,NO,0.32000000000000006
374,NO2,0.32000000000000006
374,NOX,0.3733333333333333
374,PM10,0.5066666666666666
374,PM2.5,0.42666666666666664
374,SO2,0.3733333333333333
375,CO,0.32000000000000006
375,NO,0.32000000000000006
375,NO2,0.32000000000000006
375,NOX,0.3733333333333333
375,PM10,0.5066666666666666
375,PM2.5,0.42666666666666664
375,SO2,0.3733333333333333
376,CO,0.32000000000000006
376,NO,0.32000000000000006
376,NO2,0.32000000000000006
376,NOX,0.3733333333333333
376,PM10,0.5066666666666666
376,PM2.5,0.42666666666666664
376,SO2,0.3733333333333333
377,CO,0.34666666666666673
377,NO,0.34666666666666673
377,NO2,0.34666666666666673
377,NOX,0.4044444444444444
377,PM10,0.5488888888888889
377,PM2.5,0.46222222222222226
377,SO2,0.4044444444444444
378,CO,0.32000000000000006
378,NO,0.32000000000000006
378,NO2,0.32000000000000006
378,NOX,0.3733333333333333
378,PM10,0.5066666666666666
378,PM2.5,0.42666666666666664
378,SO2,0.3733333333333333
379,CO,0.34666666666666673
379,NO,0.34666666666666673
379,NO2,0.34666666666666673
379,NOX,0.4044444444444444
379,PM10,0.5488888888888889
379,PM2.5,0.46222222222222226
379,SO2,0.4044444444444444
380,CO,0.32000000000000006
380,NO,0.32000000000000006
380,NO2,0.32000000000000006
380,NOX,0.3733333333333333
380,PM10,0.5066666666666666
380,PM2.5,0.42666666666666664
380,SO2,0.3733333333333333
381,CO,0.32000000000000006
381,NO,0.32000000000000006
381,NO2,0.32000000000000006
381,NOX,0.3733333333333333
381,PM10,0.5066666666666666
381,PM2.5,0.42666666666666664
381,SO2,0.3733333333333333
382,CO,0.32000000000000006
382,NO,0.32000000000000006
382,NO2,0.32000000000000006
382,NOX,0.3733333333333333
382,PM10,0.5066666666666666
382,PM2.5,0.42666666666666664
382,SO2,0.3733333333333333
383,CO,0.34666666666666673
383,NO,0.34666666666666673
383,NO2,0.34666666666666673
383,NOX,0.4044444444444444
383,PM10,0.5488888888888889
383,PM2.5,0.46222222222222226
383,SO2,0.4044444444444444
384,CO,0.34666666666666673
384,NO,0.34666666666666673
384,NO2,0.34666666666666673
384,NOX,0.4044444444444444
384,PM10,0.5488888888888889
384,PM2.5,0.46222222222222226
384,SO2,0.4044444444444444
385,CO,0.32000000000000006
385,NO,0.32000000000000006
385,NO2,0.32000000000000006
385,NOX,0.3733333333333333
385,PM10,0.5066666666666666
385,PM2.5,0.42666666666666664
385,SO2,0.3733333333333333
386,CO,0.37333333333333335
386,NO,0.37333333333333335
386,NO2,0.37333333333333335
386,NOX,0.4355555555555555
386,PM10,0.591111111111111
386,PM2.5,0.4977777777777777
386,SO2,0.4355555555555555
387,CO,0.32000000000000006
387,NO,0.32000000000000006
387,NO2,0.32000000000000006
387,NOX,0.3733333333333333
387,PM10,0.5066666666666666
387,PM2.5,0.42666666666666664
387,SO2,0.3733333333333333
388,CO,0.32000000000000006
388,NO,0.32000000000000006
388,NO2,0.32000000000000006
388,NOX,0.3733333333333333
388,PM10,0.5066666666666666
388,PM2.5,0.42666666666666664
388,SO2,0.3733333333333333
389,CO,0.32000000000000006
389,NO,0.32000000000000006
389,NO2,0.32000000000000006
389,NOX,0.3733333333333333
389,PM10,0.5066666666666666
389,PM2.5,0.42666666666666664
389,SO2,0.3733333333333333
390,CO,0.37333333333333335
390,NO,0.37333333333333335
390,NO2,0.37333333333333335
390,NOX,0.4355555555555555
390,PM10,0.591111111111111
390,PM2.5,0.4977777777777777
390,SO2,0.4355555555555555
391,CO,0.34666666666666673
391,NO,0.34666666666666673
391,NO2,0.34666666666666673
391,NOX,0.4044444444444444
391,PM10,0.5488888888888889
391,PM2.5,0.46222222222222226
391,SO2,0.4044444444444444
392,CO,0.37333333333333335
392,NO,0.37333333333333335
392,NO2,0.37333333333333335
392,NOX,0.4355555555555555
392,PM10,0.591111111111111
392,PM2.5,0.4977777777777777
392,SO2,0.4355555555555555
393,CO,0.37333333333333335
393,NO,0.37333333333333335
393,NO2,0.37333333333333335
393,NOX,0.4355555555555555
393,PM10,0.591111111111111
393,PM2.5,0.4977777777777777
393,SO2,0.4355555555555555
394,CO,0.37333333333333335
394,NO,0.37333333333333335
394,NO2,0.37333333333333335
394,NOX,0.4355555555555555
394,PM10,0.591111111111111
394,PM2.5,0.4977777777777777
394,SO2,0.4355555555555555
395,CO,0.34666666666666673
395,NO,0.34666666666666673
395,NO2,0.34666666666666673
395,NOX,0.4044444444444444
395,PM10,0.5488888888888889
395,PM2.5,0.46222222222222226
395,SO2,0.4044444444444444
396,CO,0.37333333333333335
396,NO,0.37333333333333335
396,NO2,0.37333333333333335
396,NOX,0.4355555555555555
396,PM10,0.591111111111111
396,PM2.5,0.4977777777777777
396,SO2,0.4355555555555555
397,CO,0.32000000000000006
397,NO,0.32000000000000006
397,NO2,0.32000000000000006
397,NOX,0.3733333333333333
397,PM10,0.5066666666666666
397,PM2.5,0.42666666666666664
397,SO2,0.3733333333333333
398,CO,0.32000000000000006
398,NO,0.32000000000000006
398,NO2,0.32000000000000006
398,NOX,0.3733333333333333
398,PM10,0.5066666666666666
398,PM2.5,0.42666666666666664
398,SO2,0.3733333333333333
399,CO,0.32000000000000006
399,NO,0.32000000000000006
399,NO2,0.32000000000000006
399,NOX,0.3733333333333333
399,PM10,0.5066666666666666
399,PM2.5,0.42666666666666664
399,SO2,0.3733333333333333
400,CO,0.34666666666666673
400,NO,0.34666666666666673
400,NO2,0.34666666666666673
400,NOX,0.4044444444444444
400,PM10,0.5488888888888889
400,PM2.5,0.46222222222222226
400,SO2,0.4044444444444444
401,CO,0.32000000000000006
401,NO,0.32000000000000006
401,NO2,0.32000000000000006
401,NOX,0.3733333333333333
401,PM10,0.5066666666666666
401,PM2.5,0.42666666666666664
401,SO2,0.3733333333333333
402,CO,0.32000000000000006
402,NO,0.32000000000000006
402,NO2,0.32000000000000006
402,NOX,0.3733333333333333
402,PM10,0.5066666666666666
402,PM2.5,0.42666666666666664
402,SO2,0.3733333333333333
403,CO,0.32000000000000006
403,NO,0.32000000000000006
403,NO2,0.32000000000000006
403,NOX,0.3733333333333333
403,PM10,0.5066666666666666
403,PM2.5,0.42666666666666664
403,SO2,0.3733333333333333
404,CO,0.37333333333333335
404,NO,0.37333333333333335
404,NO2,0.37333333333333335
404,NOX,0.4355555555555555
404,PM10,0.591111111111111
404,PM2.5,0.4977777777777777
404,SO2,0.4355555555555555
405,CO,0.37333333333333335
405,NO,0.37333333333333335
405,NO2,0.37333333333333335
405,NOX,0.4355555555555555
405,PM10,0.591111111111111
405,PM2.5,0.4977777777777777
405,SO2,0.4355555555555555
406,CO,0.32000000000000006
406,NO,0.32000000000000006
406,NO2,0.32000000000000006
406,NOX,0.3733333333333333
406,PM10,0.5066666666666666
406,PM2.5,0.42666666666666664
406,SO2,0.3733333333333333
407,CO,0.32000000000000006
407,NO,0.32000000000000006
407,NO2,0.32000000000000006
407,NOX,0.3733333333333333
407,PM10,0.5066666666666666
407,PM2.5,0.42666666666666664
407,SO2,0.3733333333333333
408,CO,0.32000000000000006
408,NO,0.32000000000000006
408,NO2,0.32000000000000006
408,NOX,0.3733333333333333
408,PM10,0.5066666666666666
408,PM2.5,0.42666666666666664
408,SO2,0.3733333333333333
409,CO,0.34666666666666673
409,NO,0.34666666666666673
409,NO2,0.34666666666666673
409,NOX,0.4044444444444444
409,PM10,0.5488888888888889
409,PM2.5,0.46222222222222226
409,SO2,0.4044444444444444
410,CO,0.32000000000000006
410,NO,0.32000000000000006
410,NO2,0.32000000000000006
410,NOX,0.3733333333333333
410,PM10,0.5066666666666666
410,PM2.5,0.42666666666666664
410,SO2,0.3733333333333333
411,CO,0.34666666666666673
411,NO,0.34666666666666673
411,NO2,0.34666666666666673
411,NOX,0.4044444444444444
411,PM10,0.5488888888888889
411,PM2.5,0.46222222222222226
411,SO2,0.4044444444444444
412,CO,0.34666666666666673
412,NO,0.34666666666666673
412,NO2,0.34666666666666673
412,NOX,0.4044444444444444
412,PM10,0.5488888888888889
412,PM2.5,0.46222222222222226
412,SO2,0.4044444444444444
413,CO,0.37333333333333335
413,NO,0.37333333333333335
413,NO2,0.37333333333333335
413,NOX,0.4355555555555555
413,PM10,0.591111111111111
413,PM2.5,0.4977777777777777
413,SO2,0.4355555555555555
414,CO,0.32000000000000006
414,NO,0.32000000000000006
414,NO2,0.32000000000000006
414,NOX,0.3733333333333333
414,PM10,0.5066666666666666
414,PM2.5,0.42666666666666664
414,SO2,0.3733333333333333
415,CO,0.32000000000000006
415,NO,0.32000000000000006
415,NO2,0.32000000000000006
415,NOX,0.3733333333333333
415,PM10,0.5066666666666666
415,PM2.5,0.42666666666666664
415,SO2,0.3733333333333333
416,CO,0.32000000000000006
416,NO,0.32000000000000006
416,NO2,0.32000000000000006
416,NOX,0.3733333333333333
416,PM10,0.5066666666666666
416,PM2.5,0.42666666666666664
416,SO2,0.3733333333333333
417,CO,0.34666666666666673
417,NO,0.34666666666666673
417,NO2,0.34666666666666673
417,NOX,0.4044444444444444
417,PM10,0.5488888888888889
417,PM2.5,0.46222222222222226
417,SO2,0.4044444444444444
418,CO,0.32000000000000006
418,NO,0.32000000000000006
418,NO2,0.32000000000000006
418,NOX,0.3733333333333333
418,PM10,0.5066666666666666
418,PM2.5,0.42666666666666664
418,SO2,0.3733333333333333
419,CO,0.32000000000000006
419,NO,0.32000000000000006
419,NO2,0.32000000000000006
419,NOX,0.3733333333333333
419,PM10,0.5066666666666666
419,PM2.5,0.42666666666666664
419,SO2,0.3733333333333333
420,CO,0.32000000000000006
420,NO,0.32000000000000006
420,NO2,0.32000000000000006
420,NOX,0.3733333333333333
420,PM10,0.5066666666666666
420,PM2.5,0.42666666666666664
420,SO2,0.3733333333333333
421,CO,0.32000000000000006
421,NO,0.32000000000000006
421,NO2,0.32000000000000006
421,NOX,0.3733333333333333
