date_time,variable,value,station,unit_measurement
2025-03-10 00:00:00+00:00,CO,829.546326,3,μgr/m³
2025-03-10 00:00:00+00:00,PM10,11.97717,10,μgr/m³
2025-03-10 00:00:00+00:00,NOX,20.33588,2,μgr/m³
2025-03-10 00:00:00+00:00,PM2.5,0.785356,10,μgr/m³
2025-03-10 00:00:00+00:00,PM10,71.37003,7,μgr/m³
2025-03-10 00:00:00+00:00,WDD,0.0,4,°N
2025-03-10 00:00:00+00:00,SO2,2.249339,14,μgr/m³
2025-03-10 00:00:00+00:00,WDS,0.599722,20,m/s
2025-03-10 00:00:00+00:00,PM10,33.23681,20,μgr/m³
2025-03-10 00:00:00+00:00,NO2,32.024464,2,μgr/m³
2025-03-10 00:00:00+00:00,SO2,73.139877,4,μgr/m³
2025-03-10 00:00:00+00:00,PM2.5,74.25526,7,μgr/m³
2025-03-10 00:00:00+00:00,PM2.5,12.33506,2,μgr/m³
2025-03-10 00:00:00+00:00,NO,7.829852,14,μgr/m³
2025-03-10 00:00:00+00:00,RAIN,0.0,7,mm
2025-03-10 00:00:00+00:00,WDS,0.801806,7,m/s
2025-03-10 00:00:00+00:00,Temp,12.33944,14,°C
2025-03-10 00:00:00+00:00,WDS,0.642639,3,m/s
2025-03-10 00:00:00+00:00,NOX,11.33562,7,μgr/m³
2025-03-10 00:00:00+00:00,NO,2.899855,7,μgr/m³
2025-03-10 00:00:00+00:00,SO2,2.616,7,μgr/m³
2025-03-10 00:00:00+00:00,NOX,37.25628,14,μgr/m³
2025-03-10 00:00:00+00:00,NO,4.04775,2,μgr/m³
2025-03-10 00:00:00+00:00,PM2.5,35.07182,8,μgr/m³
2025-03-10 00:00:00+00:00,PM10,985.0,18,μgr/m³
2025-03-10 00:00:00+00:00,WDD,235.3194,2,°N
2025-03-10 00:00:00+00:00,NO2,53.902851,3,μgr/m³
2025-03-10 00:00:00+00:00,SO2,0.340526,2,μgr/m³
2025-03-10 00:00:00+00:00,NO2,27.594526,8,μgr/m³
2025-03-10 00:00:00+00:00,WDD,48.31631,18,°N
2025-03-10 00:00:00+00:00,NO,10.842202,3,μgr/m³
2025-03-10 00:00:00+00:00,WDD,186.4707,7,°N
2025-03-10 00:00:00+00:00,PM2.5,20.0,18,μgr/m³
2025-03-10 00:00:00+00:00,RAIN,0.0,20,mm
2025-03-10 00:00:00+00:00,WDS,0.3,18,m/s
2025-03-10 00:00:00+00:00,SO2,5.790388,3,μgr/m³
2025-03-10 00:00:00+00:00,NO2,58.035168,14,μgr/m³
2025-03-10 00:00:00+00:00,RAIN,0.0,18,mm
2025-03-10 00:00:00+00:00,PM10,62.9834,4,μgr/m³
2025-03-10 00:00:00+00:00,WDD,183.8889,3,°N
2025-03-10 00:00:00+00:00,NOX,37.51529,3,μgr/m³
2025-03-10 00:00:00+00:00,NOX,31.4638,10,μgr/m³
2025-03-10 00:00:00+00:00,PM2.5,27.02732,3,μgr/m³
2025-03-10 00:00:00+00:00,RAIN,0.0,2,mm
2025-03-10 00:00:00+00:00,WDS,3.565556,2,m/s
2025-03-10 00:00:00+00:00,SO2,4.3298306,9,μgr/m³
2025-03-10 00:00:00+00:00,RAIN,0.0,14,mm
2025-03-10 00:00:00+00:00,PM10,54.99692,3,μgr/m³
2025-03-10 00:00:00+00:00,WDD,191.2279,14,°N
2025-03-10 00:00:00+00:00,PM10,34.3734,9,μgr/m³
2025-03-10 00:00:00+00:00,WDD,71.21233,15,°N
2025-03-10 00:00:00+00:00,PM2.5,20.30512,9,μgr/m³
2025-03-10 00:00:00+00:00,PM10,15.25008,2,μgr/m³
2025-03-10 00:00:00+00:00,RAIN,0.0,15,mm
2025-03-10 00:00:00+00:00,RAIN,0.0,3,mm
2025-03-10 00:00:00+00:00,WDS,0.728333,14,m/s
2025-03-10 00:00:00+00:00,PM2.5,25.23366,4,μgr/m³
2025-03-09 22:00:00+00:00,SO2,3.039936,14,μgr/m³
2025-03-09 22:00:00+00:00,Temp,13.96778,3,°C
2025-03-09 22:00:00+00:00,NO,7.062101,8,μgr/m³
2025-03-09 22:00:00+00:00,NO2,16.903379,7,μgr/m³
2025-03-09 22:00:00+00:00,Temp,13.59556,14,°C
2025-03-09 22:00:00+00:00,CO,915.379822,3,μgr/m³
2025-03-09 22:00:00+00:00,PM10,26.98426,15,μgr/m³
2025-03-09 22:00:00+00:00,NO2,59.096313,3,μgr/m³
2025-03-09 22:00:00+00:00,NO,7.71003,14,μgr/m³
2025-03-09 22:00:00+00:00,CO,1326.469849,7,μgr/m³
2025-03-09 22:00:00+00:00,SO2,10.244016,20,μgr/m³
2025-03-09 22:00:00+00:00,NO2,36.286575,2,μgr/m³
2025-03-09 22:00:00+00:00,WDS,1.066667,15,m/s
2025-03-09 22:00:00+00:00,NO2,21.512953,8,μgr/m³
2025-03-09 22:00:00+00:00,PM2.5,86.36861,7,μgr/m³
2025-03-09 22:00:00+00:00,PM2.5,8.303366,2,μgr/m³
2025-03-09 22:00:00+00:00,NOX,36.05908,14,μgr/m³
2025-03-09 22:00:00+00:00,WDD,163.1028,3,°N
2025-03-09 22:00:00+00:00,SO2,72.90554,4,μgr/m³
2025-03-09 22:00:00+00:00,WDD,116.4036,7,°N
2025-03-09 22:00:00+00:00,SO2,45.552486,10,μgr/m³
2025-03-09 22:00:00+00:00,NO,1.404748,7,μgr/m³
2025-03-09 22:00:00+00:00,NO2,17.361528,15,μgr/m³
2025-03-09 22:00:00+00:00,NOX,17.84087,15,μgr/m³
2025-03-09 22:00:00+00:00,NO,35.466648,10,μgr/m³
2025-03-09 22:00:00+00:00,NOX,23.60372,2,μgr/m³
2025-03-09 22:00:00+00:00,NOX,40.05433,3,μgr/m³
2025-03-09 22:00:00+00:00,NOX,29.16636,10,μgr/m³
2025-03-09 22:00:00+00:00,WDS,1.143889,20,m/s
2025-03-09 22:00:00+00:00,WDD,91.00004,15,°N
2025-03-09 22:00:00+00:00,CO,59.240406,4,μgr/m³
2025-03-09 22:00:00+00:00,WDS,1.884583,7,m/s
2025-03-09 22:00:00+00:00,PM10,27.77198,20,μgr/m³
2025-03-09 22:00:00+00:00,PM10,11.91178,2,μgr/m³
2025-03-09 22:00:00+00:00,NO,10.550968,15,μgr/m³
2025-03-09 22:00:00+00:00,WDD,21.5591,18,°N
2025-03-09 22:00:00+00:00,NO2,55.968182,14,μgr/m³
2025-03-09 22:00:00+00:00,NOX,10.13696,7,μgr/m³
2025-03-09 22:00:00+00:00,PM10,83.29797,7,μgr/m³
2025-03-09 22:00:00+00:00,NO,5.274681,2,μgr/m³
2025-03-09 22:00:00+00:00,SO2,5.8052468,9,μgr/m³
2025-03-09 22:00:00+00:00,SO2,2.616,7,μgr/m³
2025-03-09 22:00:00+00:00,PM2.5,1.040436,10,μgr/m³
2025-03-09 22:00:00+00:00,PM2.5,28.25715,8,μgr/m³
2025-03-09 22:00:00+00:00,WDD,124.4583,2,°N
2025-03-09 22:00:00+00:00,PM2.5,19.0,18,μgr/m³
2025-03-09 22:00:00+00:00,WDS,3.599444,2,m/s
2025-03-09 22:00:00+00:00,PM10,985.0,18,μgr/m³
2025-03-09 22:00:00+00:00,WDS,0.95625,3,m/s
2025-03-09 22:00:00+00:00,PM10,12.65609,10,μgr/m³
2025-03-09 22:00:00+00:00,RAIN,0.0,2,mm
2025-03-09 22:00:00+00:00,RAIN,0.0,20,mm
2025-03-09 22:00:00+00:00,RAIN,0.0,15,mm
2025-03-09 22:00:00+00:00,SO2,0.42348,2,μgr/m³
2025-03-09 22:00:00+00:00,NO2,65.800003,10,μgr/m³
2025-03-09 22:00:00+00:00,WDD,351.6964,20,°N
2025-03-09 22:00:00+00:00,PM10,67.86706,3,μgr/m³
2025-03-09 22:00:00+00:00,WDS,1.101116,18,m/s
2025-03-09 22:00:00+00:00,RAIN,0.0,14,mm
2025-03-09 22:00:00+00:00,WDD,212.0248,14,°N
2025-03-09 22:00:00+00:00,RAIN,0.0,18,mm
2025-03-09 22:00:00+00:00,WDD,0.0,4,°N
2025-03-09 22:00:00+00:00,RAIN,0.0,7,mm
2025-03-09 22:00:00+00:00,WDS,0.814861,14,m/s
2025-03-09 22:00:00+00:00,PM2.5,41.81689,4,μgr/m³
2025-03-09 22:00:00+00:00,SO2,6.647641,3,μgr/m³
2025-03-09 22:00:00+00:00,PM2.5,30.61617,3,μgr/m³
2025-03-09 22:00:00+00:00,NO,10.568267,3,μgr/m³
2025-03-09 22:00:00+00:00,PM2.5,19.60048,9,μgr/m³
2025-03-09 22:00:00+00:00,RAIN,0.0,3,mm
2025-03-09 22:00:00+00:00,PM2.5,14.85646,20,μgr/m³
2025-03-09 22:00:00+00:00,PM10,33.5273,9,μgr/m³
2025-03-09 22:00:00+00:00,PM10,111.9057,4,μgr/m³
2025-03-09 21:00:00+00:00,SO2,2.842983,14,μgr/m³
2025-03-09 21:00:00+00:00,WDS,0.809613,18,m/s
2025-03-09 21:00:00+00:00,SO2,0.626648,2,μgr/m³
2025-03-09 21:00:00+00:00,RAIN,0.0,20,mm
2025-03-09 21:00:00+00:00,SO2,19.677397,20,μgr/m³
2025-03-09 21:00:00+00:00,Temp,14.23,3,°C
2025-03-09 21:00:00+00:00,CO,1380.929932,7,μgr/m³
2025-03-09 21:00:00+00:00,PM10,25.76413,15,μgr/m³
2025-03-09 21:00:00+00:00,WDS,1.044444,15,m/s
2025-03-09 21:00:00+00:00,NO,12.139969,15,μgr/m³
2025-03-09 21:00:00+00:00,PM2.5,16.24517,20,μgr/m³
2025-03-09 21:00:00+00:00,WDS,2.789722,2,m/s
2025-03-09 21:00:00+00:00,NO2,35.294819,2,μgr/m³
2025-03-09 21:00:00+00:00,RAIN,0.0,3,mm
2025-03-09 21:00:00+00:00,NO,4.984107,2,μgr/m³
2025-03-09 21:00:00+00:00,Temp,13.80944,14,°C
2025-03-09 21:00:00+00:00,PM10,985.0,18,μgr/m³
2025-03-09 21:00:00+00:00,PM2.5,7.306106,2,μgr/m³
2025-03-09 21:00:00+00:00,WDD,24.84998,18,°N
2025-03-09 21:00:00+00:00,PM2.5,15.0,18,μgr/m³
2025-03-09 21:00:00+00:00,NO,9.746913,14,μgr/m³
2025-03-09 21:00:00+00:00,WDS,0.863472,20,m/s
2025-03-09 21:00:00+00:00,NO2,54.744904,14,μgr/m³
2025-03-09 21:00:00+00:00,WDD,295.6335,20,°N
2025-03-09 21:00:00+00:00,NO,1.801596,7,μgr/m³
2025-03-09 21:00:00+00:00,PM10,12.08201,10,μgr/m³
2025-03-09 21:00:00+00:00,WDS,0.631528,14,m/s
2025-03-09 21:00:00+00:00,NO2,60.221851,3,μgr/m³
2025-03-09 21:00:00+00:00,CO,786.56073,3,μgr/m³
2025-03-09 21:00:00+00:00,NO,6.741306,3,μgr/m³
2025-03-09 21:00:00+00:00,WDD,83.54205,15,°N
2025-03-09 21:00:00+00:00,WDS,1.2625,7,m/s
2025-03-09 21:00:00+00:00,WDD,163.9716,14,°N
2025-03-09 21:00:00+00:00,RAIN,0.0,2,mm
2025-03-09 21:00:00+00:00,WDD,132.7742,7,°N
2025-03-09 21:00:00+00:00,NOX,12.4646,7,μgr/m³
2025-03-09 21:00:00+00:00,PM10,29.60411,9,μgr/m³
2025-03-09 21:00:00+00:00,RAIN,0.0,14,mm
2025-03-09 21:00:00+00:00,WDS,1.056667,3,m/s
2025-03-09 21:00:00+00:00,NOX,22.83918,2,μgr/m³
2025-03-09 21:00:00+00:00,NO2,67.20739,10,μgr/m³
2025-03-09 21:00:00+00:00,PM10,13.1064,2,μgr/m³
2025-03-09 21:00:00+00:00,RAIN,0.0,18,mm
2025-03-09 21:00:00+00:00,NOX,37.53152,3,μgr/m³
2025-03-09 21:00:00+00:00,SO2,6.297863,3,μgr/m³
2025-03-09 21:00:00+00:00,PM2.5,30.02017,3,μgr/m³
2025-03-09 21:00:00+00:00,SO2,5.0649867,9,μgr/m³
2025-03-09 21:00:00+00:00,NO2,20.670807,7,μgr/m³
2025-03-09 21:00:00+00:00,PM10,69.7111,3,μgr/m³
2025-03-09 21:00:00+00:00,NO2,31.000147,8,μgr/m³
2025-03-09 21:00:00+00:00,PM2.5,34.70805,8,μgr/m³
2025-03-09 21:00:00+00:00,NO,35.970497,10,μgr/m³
2025-03-09 21:00:00+00:00,WDD,270.5764,2,°N
2025-03-09 21:00:00+00:00,PM2.5,17.22203,9,μgr/m³
2025-03-09 21:00:00+00:00,NOX,25.1513,10,μgr/m³
2025-03-09 21:00:00+00:00,NOX,37.0698,14,μgr/m³
2025-03-09 21:00:00+00:00,WDD,0.0,4,°N
2025-03-09 21:00:00+00:00,PM10,52.45313,7,μgr/m³
2025-03-09 21:00:00+00:00,PM2.5,0.937137,10,μgr/m³
2025-03-09 21:00:00+00:00,NO2,18.849237,15,μgr/m³
2025-03-09 21:00:00+00:00,NOX,19.92828,15,μgr/m³
2025-03-09 21:00:00+00:00,PM2.5,39.93846,7,μgr/m³
2025-03-09 21:00:00+00:00,PM10,27.50663,20,μgr/m³
2025-03-09 21:00:00+00:00,SO2,39.539558,10,μgr/m³
2025-03-09 21:00:00+00:00,SO2,2.616,7,μgr/m³
2025-03-09 21:00:00+00:00,WDD,192.7056,3,°N
2025-03-09 21:00:00+00:00,NO,12.743253,8,μgr/m³
2025-03-09 21:00:00+00:00,RAIN,0.0,15,mm
2025-03-09 21:00:00+00:00,RAIN,0.0,7,mm
2025-03-09 21:00:00+00:00,PM10,88.42842,4,μgr/m³
2025-03-09 21:00:00+00:00,SO2,71.378975,4,μgr/m³
2025-03-09 21:00:00+00:00,PM2.5,30.92,4,μgr/m³
2025-03-09 20:00:00+00:00,SO2,0.7369,2,μgr/m³
2025-03-09 20:00:00+00:00,PM2.5,24.74315,3,μgr/m³
2025-03-09 20:00:00+00:00,NO2,66.622498,10,μgr/m³
2025-03-09 20:00:00+00:00,PM2.5,29.41914,7,μgr/m³
2025-03-09 20:00:00+00:00,NO,36.371841,10,μgr/m³
2025-03-09 20:00:00+00:00,NO2,22.747736,7,μgr/m³
2025-03-09 20:00:00+00:00,SO2,34.871883,10,μgr/m³
2025-03-09 20:00:00+00:00,NOX,13.76094,7,μgr/m³
2025-03-09 20:00:00+00:00,NO2,40.790154,2,μgr/m³
2025-03-09 20:00:00+00:00,SO2,2.616,7,μgr/m³
2025-03-09 20:00:00+00:00,WDS,2.064722,7,m/s
2025-03-09 20:00:00+00:00,NO,2.036485,7,μgr/m³
2025-03-09 20:00:00+00:00,SO2,70.355148,4,μgr/m³
2025-03-09 20:00:00+00:00,NOX,27.35966,2,μgr/m³
2025-03-09 20:00:00+00:00,PM2.5,17.73689,9,μgr/m³
2025-03-09 20:00:00+00:00,WDD,157.9147,7,°N
2025-03-09 20:00:00+00:00,PM10,11.36915,2,μgr/m³
2025-03-09 20:00:00+00:00,SO2,2.899653,14,μgr/m³
2025-03-09 20:00:00+00:00,SO2,4.3427639,9,μgr/m³
2025-03-09 20:00:00+00:00,NO,7.347826,8,μgr/m³
2025-03-09 20:00:00+00:00,WDS,1.830278,2,m/s
2025-03-09 20:00:00+00:00,NO2,21.751074,8,μgr/m³
2025-03-09 20:00:00+00:00,PM2.5,27.31684,4,μgr/m³
2025-03-09 20:00:00+00:00,CO,631.267029,3,μgr/m³
2025-03-09 20:00:00+00:00,PM2.5,32.38451,8,μgr/m³
2025-03-09 20:00:00+00:00,PM10,985.0,18,μgr/m³
2025-03-09 20:00:00+00:00,PM2.5,16.0,18,μgr/m³
2025-03-09 20:00:00+00:00,WDD,165.2944,3,°N
2025-03-09 20:00:00+00:00,WDS,1.275174,18,m/s
2025-03-09 20:00:00+00:00,NO2,23.575895,15,μgr/m³
2025-03-09 20:00:00+00:00,PM10,21.19648,15,μgr/m³
2025-03-09 20:00:00+00:00,NO,13.920948,15,μgr/m³
2025-03-09 20:00:00+00:00,NO2,60.720673,3,μgr/m³
2025-03-09 20:00:00+00:00,WDS,1.062917,15,m/s
2025-03-09 20:00:00+00:00,CO,1371.250854,7,μgr/m³
2025-03-09 20:00:00+00:00,NO2,66.83532,14,μgr/m³
2025-03-09 20:00:00+00:00,NOX,35.39169,3,μgr/m³
2025-03-09 20:00:00+00:00,NOX,47.39154,14,μgr/m³
2025-03-09 20:00:00+00:00,Temp,14.37944,3,°C
2025-03-09 20:00:00+00:00,Temp,13.96444,14,°C
2025-03-09 20:00:00+00:00,WDS,0.781528,14,m/s
2025-03-09 20:00:00+00:00,SO2,6.63625,3,μgr/m³
2025-03-09 20:00:00+00:00,RAIN,0.0,20,mm
2025-03-09 20:00:00+00:00,NO,3.792587,3,μgr/m³
2025-03-09 20:00:00+00:00,WDS,1.035139,3,m/s
2025-03-09 20:00:00+00:00,WDD,333.3221,20,°N
2025-03-09 20:00:00+00:00,RAIN,0.0,3,mm
2025-03-09 20:00:00+00:00,PM10,11.34038,10,μgr/m³
2025-03-09 20:00:00+00:00,SO2,20.416552,20,μgr/m³
2025-03-09 20:00:00+00:00,NO,14.516857,14,μgr/m³
2025-03-09 20:00:00+00:00,PM2.5,13.72974,20,μgr/m³
2025-03-09 20:00:00+00:00,WDS,1.313889,20,m/s
2025-03-09 20:00:00+00:00,PM10,80.34782,4,μgr/m³
2025-03-09 20:00:00+00:00,PM2.5,7.619435,2,μgr/m³
2025-03-09 20:00:00+00:00,NO,6.942556,2,μgr/m³
2025-03-09 20:00:00+00:00,PM10,52.99352,7,μgr/m³
2025-03-09 20:00:00+00:00,WDD,81.71184,15,°N
2025-03-09 20:00:00+00:00,RAIN,0.0,2,mm
2025-03-09 20:00:00+00:00,NOX,23.89514,15,μgr/m³
2025-03-09 20:00:00+00:00,RAIN,0.0,15,mm
2025-03-09 20:00:00+00:00,WDD,213.0927,14,°N
2025-03-09 20:00:00+00:00,WDD,187.9403,2,°N
2025-03-09 20:00:00+00:00,RAIN,0.0,14,mm
2025-03-09 20:00:00+00:00,PM10,24.10913,20,μgr/m³
2025-03-09 20:00:00+00:00,NOX,19.39036,10,μgr/m³
2025-03-09 20:00:00+00:00,WDD,111.6766,18,°N
2025-03-09 20:00:00+00:00,PM10,51.88346,3,μgr/m³
2025-03-09 20:00:00+00:00,RAIN,0.0,7,mm
2025-03-09 20:00:00+00:00,WDD,0.0,4,°N
2025-03-09 20:00:00+00:00,RAIN,0.0,18,mm
2025-03-09 20:00:00+00:00,PM2.5,0.468018,10,μgr/m³
2025-03-09 20:00:00+00:00,PM10,32.17129,9,μgr/m³
2025-03-09 19:00:00+00:00,PM2.5,17.86501,3,μgr/m³
2025-03-09 19:00:00+00:00,PM10,30.13505,3,μgr/m³
2025-03-09 19:00:00+00:00,NOX,31.39752,3,μgr/m³
2025-03-09 19:00:00+00:00,NO2,57.266491,3,μgr/m³
2025-03-09 19:00:00+00:00,SO2,7.305994,3,μgr/m³
2025-03-09 19:00:00+00:00,WDD,235.4736,3,°N
2025-03-09 19:00:00+00:00,PM2.5,19.35304,4,μgr/m³
2025-03-09 19:00:00+00:00,WDS,1.562778,3,m/s
2025-03-09 19:00:00+00:00,NO,1.148294,3,μgr/m³
2025-03-09 19:00:00+00:00,WDS,1.617917,7,m/s
2025-03-09 19:00:00+00:00,SO2,2.616,7,μgr/m³
2025-03-09 19:00:00+00:00,NO,2.693592,7,μgr/m³
2025-03-09 19:00:00+00:00,NOX,17.38397,7,μgr/m³
2025-03-09 19:00:00+00:00,RAIN,0.0,3,mm
2025-03-09 19:00:00+00:00,PM2.5,22.51354,7,μgr/m³
2025-03-09 19:00:00+00:00,NO2,28.551409,7,μgr/m³
2025-03-09 19:00:00+00:00,SO2,22.333836,20,μgr/m³
2025-03-09 19:00:00+00:00,WDS,1.401667,20,m/s
2025-03-09 19:00:00+00:00,PM10,50.57088,7,μgr/m³
2025-03-09 19:00:00+00:00,PM2.5,12.16622,20,μgr/m³
2025-03-09 19:00:00+00:00,NO2,28.013109,2,μgr/m³
2025-03-09 19:00:00+00:00,CO,1440.532227,7,μgr/m³
2025-03-09 19:00:00+00:00,NOX,17.72731,2,μgr/m³
2025-03-09 19:00:00+00:00,PM10,9.759722,2,μgr/m³
2025-03-09 19:00:00+00:00,CO,421.432617,3,μgr/m³
2025-03-09 19:00:00+00:00,NO,7.705069,8,μgr/m³
2025-03-09 19:00:00+00:00,WDD,332.1795,20,°N
2025-03-09 19:00:00+00:00,SO2,0.75073,2,μgr/m³
2025-03-09 19:00:00+00:00,PM10,985.0,18,μgr/m³
2025-03-09 19:00:00+00:00,WDD,224.1677,18,°N
2025-03-09 19:00:00+00:00,NO2,21.0466,8,μgr/m³
2025-03-09 19:00:00+00:00,WDD,177.2641,7,°N
2025-03-09 19:00:00+00:00,PM2.5,12.0,18,μgr/m³
2025-03-09 19:00:00+00:00,WDS,1.630737,18,m/s
2025-03-09 19:00:00+00:00,WDD,149.5847,2,°N
2025-03-09 19:00:00+00:00,PM2.5,30.18418,8,μgr/m³
2025-03-09 19:00:00+00:00,NOX,20.68451,15,μgr/m³
2025-03-09 19:00:00+00:00,PM10,17.35495,15,μgr/m³
2025-03-09 19:00:00+00:00,NO,10.807766,15,μgr/m³
2025-03-09 19:00:00+00:00,SO2,1.5511034,9,μgr/m³
2025-03-09 19:00:00+00:00,PM2.5,15.60818,9,μgr/m³
2025-03-09 19:00:00+00:00,NO2,65.311333,14,μgr/m³
2025-03-09 19:00:00+00:00,NOX,43.82361,14,μgr/m³
2025-03-09 19:00:00+00:00,Temp,14.11444,14,°C
2025-03-09 19:00:00+00:00,NO,11.136426,14,μgr/m³
2025-03-09 19:00:00+00:00,NO,36.616882,10,μgr/m³
2025-03-09 19:00:00+00:00,SO2,36.042175,10,μgr/m³
2025-03-09 19:00:00+00:00,PM10,10.34445,10,μgr/m³
2025-03-09 19:00:00+00:00,SO2,72.142296,4,μgr/m³
2025-03-09 19:00:00+00:00,RAIN,0.0,7,mm
2025-03-09 19:00:00+00:00,Temp,15.08056,3,°C
2025-03-09 19:00:00+00:00,NOX,19.3299,10,μgr/m³
2025-03-09 19:00:00+00:00,PM2.5,0.475712,10,μgr/m³
2025-03-09 19:00:00+00:00,NO2,67.050728,10,μgr/m³
2025-03-09 19:00:00+00:00,NO,3.465559,2,μgr/m³
2025-03-09 19:00:00+00:00,WDS,0.560417,14,m/s
2025-03-09 19:00:00+00:00,WDD,129.5784,14,°N
2025-03-09 19:00:00+00:00,SO2,2.829217,14,μgr/m³
2025-03-09 19:00:00+00:00,RAIN,0.0,20,mm
2025-03-09 19:00:00+00:00,WDS,1.565417,15,m/s
2025-03-09 19:00:00+00:00,NO2,22.313795,15,μgr/m³
2025-03-09 19:00:00+00:00,PM10,19.85414,20,μgr/m³
2025-03-09 19:00:00+00:00,RAIN,0.0,2,mm
2025-03-09 19:00:00+00:00,PM2.5,9.279286,2,μgr/m³
2025-03-09 19:00:00+00:00,WDS,1.776667,2,m/s
2025-03-09 19:00:00+00:00,WDD,101.6524,15,°N
2025-03-09 19:00:00+00:00,RAIN,0.0,18,mm
2025-03-09 19:00:00+00:00,WDD,0.0,4,°N
2025-03-09 19:00:00+00:00,RAIN,0.004722,14,mm
2025-03-09 19:00:00+00:00,RAIN,0.061111,15,mm
2025-03-09 19:00:00+00:00,PM10,48.44715,4,μgr/m³
2025-03-09 19:00:00+00:00,PM10,28.03825,9,μgr/m³
2025-03-09 18:00:00+00:00,NOX,34.56704,14,μgr/m³
2025-03-09 18:00:00+00:00,NO,0.895163,3,μgr/m³
2025-03-09 18:00:00+00:00,WDS,2.138611,2,m/s
2025-03-09 18:00:00+00:00,SO2,15.393821,20,μgr/m³
2025-03-09 18:00:00+00:00,SO2,2.616,7,μgr/m³
2025-03-09 18:00:00+00:00,PM2.5,18.41396,7,μgr/m³
2025-03-09 18:00:00+00:00,NO2,28.977644,7,μgr/m³
2025-03-09 18:00:00+00:00,PM2.5,10.74134,20,μgr/m³
2025-03-09 18:00:00+00:00,WDD,210.9509,7,°N
2025-03-09 18:00:00+00:00,CO,1467.927734,7,μgr/m³
2025-03-09 18:00:00+00:00,SO2,4.2806211,9,μgr/m³
2025-03-09 18:00:00+00:00,WDD,251.8292,2,°N
2025-03-09 18:00:00+00:00,NO,36.251801,10,μgr/m³
2025-03-09 18:00:00+00:00,NOX,23.58002,10,μgr/m³
2025-03-09 18:00:00+00:00,PM2.5,12.0,18,μgr/m³
2025-03-09 18:00:00+00:00,PM2.5,13.2945,9,μgr/m³
2025-03-09 18:00:00+00:00,NOX,13.80848,2,μgr/m³
2025-03-09 18:00:00+00:00,SO2,1.785497,14,μgr/m³
2025-03-09 18:00:00+00:00,PM2.5,11.73883,2,μgr/m³
2025-03-09 18:00:00+00:00,PM10,8.687375,2,μgr/m³
2025-03-09 18:00:00+00:00,NO2,22.33408,2,μgr/m³
2025-03-09 18:00:00+00:00,WDS,1.789583,7,m/s
2025-03-09 18:00:00+00:00,PM10,985.0,18,μgr/m³
2025-03-09 18:00:00+00:00,NO,2.364525,2,μgr/m³
2025-03-09 18:00:00+00:00,SO2,1.172313,2,μgr/m³
2025-03-09 18:00:00+00:00,WDD,239.5268,18,°N
2025-03-09 18:00:00+00:00,NOX,17.74846,7,μgr/m³
2025-03-09 18:00:00+00:00,WDS,3.32905,18,m/s
2025-03-09 18:00:00+00:00,NOX,33.9347,15,μgr/m³
2025-03-09 18:00:00+00:00,RAIN,0.0,18,mm
2025-03-09 18:00:00+00:00,NO2,32.577015,15,μgr/m³
2025-03-09 18:00:00+00:00,WDD,142.5573,15,°N
2025-03-09 18:00:00+00:00,RAIN,0.0,7,mm
2025-03-09 18:00:00+00:00,PM2.5,22.09058,8,μgr/m³
2025-03-09 18:00:00+00:00,CO,375.576874,3,μgr/m³
2025-03-09 18:00:00+00:00,WDD,257.5875,3,°N
2025-03-09 18:00:00+00:00,WDS,3.200556,15,m/s
2025-03-09 18:00:00+00:00,NO,20.35957,15,μgr/m³
2025-03-09 18:00:00+00:00,NO2,54.54739,14,μgr/m³
2025-03-09 18:00:00+00:00,RAIN,39.84014,15,mm
2025-03-09 18:00:00+00:00,NO2,67.343178,10,μgr/m³
2025-03-09 18:00:00+00:00,PM10,10.52265,10,μgr/m³
2025-03-09 18:00:00+00:00,PM2.5,15.56859,3,μgr/m³
2025-03-09 18:00:00+00:00,SO2,7.199784,3,μgr/m³
2025-03-09 18:00:00+00:00,NO,6.807327,14,μgr/m³
2025-03-09 18:00:00+00:00,Temp,13.38222,14,°C
2025-03-09 18:00:00+00:00,WDD,164.4678,14,°N
2025-03-09 18:00:00+00:00,SO2,38.116951,10,μgr/m³
2025-03-09 18:00:00+00:00,WDD,320.3574,20,°N
2025-03-09 18:00:00+00:00,WDS,2.777778,3,m/s
2025-03-09 18:00:00+00:00,NO,3.094288,8,μgr/m³
2025-03-09 18:00:00+00:00,PM10,18.38667,15,μgr/m³
2025-03-09 18:00:00+00:00,PM10,26.5333,3,μgr/m³
2025-03-09 18:00:00+00:00,NOX,30.5853,3,μgr/m³
2025-03-09 18:00:00+00:00,WDS,1.030417,14,m/s
2025-03-09 18:00:00+00:00,RAIN,0.0,14,mm
2025-03-09 18:00:00+00:00,Temp,16.55111,3,°C
2025-03-09 18:00:00+00:00,SO2,72.8843,4,μgr/m³
2025-03-09 18:00:00+00:00,RAIN,0.0,3,mm
2025-03-09 18:00:00+00:00,PM10,17.61713,20,μgr/m³
2025-03-09 18:00:00+00:00,WDS,1.579444,20,m/s
2025-03-09 18:00:00+00:00,NO,2.862486,7,μgr/m³
2025-03-09 18:00:00+00:00,PM10,45.16445,7,μgr/m³
2025-03-09 18:00:00+00:00,RAIN,0.0,2,mm
2025-03-09 18:00:00+00:00,NO2,14.194,8,μgr/m³
2025-03-09 18:00:00+00:00,RAIN,0.0,20,mm
2025-03-09 18:00:00+00:00,NO2,56.127682,3,μgr/m³
